product_sku,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,unit_cost,total_value,region_almacen,is_active,anio,mes,vacaciones_o_no,es_feriado,temporada_alta,semana_del_anio,dia_del_mes,dia_de_la_semana,es_fin_de_semana,trimestre,lag_1,lag_7,lag_30,media_movil_7d,media_movil_30d,media_movil_exponencial,std_movil_30d,variacion_stock_diaria,tendencia_stock,dias_desde_ultimo_pedido,ratio_reservado_disponible,anomalia_stock,rotacion_estimada_30d,estacion_Otoño,estacion_Primavera,estacion_Verano
GLS-106,2,499,36,463,130,260,650,0,30.0,0.45,224.55,Sur,1,2024,8,1,0,0,34,22,3,0,3,479.0,542.0,553.0,480.0,420.4,476.9714739569702,93.63413760022566,-16.0,59.60000000000002,7,0.07775377969762419,0.4549622722204402,2.14081826831589,False,False,True
GLS-106,2,473,57,416,130,260,650,0,30.0,0.45,212.85,Sur,1,2024,8,1,0,0,34,23,4,0,3,463.0,537.0,504.0,462.7142857142857,417.46666666666664,461.7286054677277,92.29365926340742,-47.0,45.24761904761908,3,0.13701923076923078,-0.015891304758875714,2.1558607473650593,False,False,True
GLS-106,2,566,52,514,130,260,650,0,33.0,0.45,254.7,Sur,1,2024,8,1,0,0,34,24,5,1,3,416.0,472.0,468.0,468.7142857142857,419.0,474.79645410079576,93.53590496296832,98.0,49.71428571428572,8,0.10116731517509728,1.0156527596286296,2.3627684964200477,False,False,True
GLS-106,2,533,34,499,130,260,650,0,33.0,0.45,239.85,Sur,1,2024,8,1,0,0,34,25,6,1,3,514.0,445.0,452.0,476.42857142857144,420.56666666666666,480.84734057559683,94.49637224685482,-15.0,55.86190476190478,7,0.06813627254509018,0.8300142266672452,2.353966870095902,False,False,True
GLS-106,2,622,40,582,130,260,650,0,30.0,0.45,279.9,Sur,1,2024,8,1,0,0,35,26,0,0,3,499.0,443.0,437.0,496.2857142857143,425.4,506.13550543169765,98.96833349351101,83.0,70.8857142857143,4,0.06872852233676977,1.5823243099295767,2.1156558533145278,False,False,True
GLS-106,2,713,33,680,130,260,650,0,30.0,0.45,320.85,Sur,1,2024,8,1,0,0,35,27,1,0,3,582.0,521.0,389.0,519.0,435.1,549.6016290737732,109.027155744132,98.0,83.89999999999998,5,0.04852941176470588,2.2462293758697895,2.068490002298322,False,False,True
GLS-106,2,687,42,645,130,260,650,0,30.0,0.45,309.15,Sur,1,2024,8,1,0,0,35,28,2,0,3,680.0,479.0,363.0,542.7142857142857,444.5,573.4512218053299,114.61020896935854,-35.0,98.21428571428567,4,0.06511627906976744,1.7494078564467535,2.0247469066366706,False,False,True
GLS-106,2,778,43,735,130,260,650,0,30.0,0.45,350.1,Sur,1,2024,8,1,0,0,35,29,3,0,3,645.0,463.0,459.0,581.5714285714286,453.7,613.8384163539974,126.29608069928386,90.0,127.87142857142857,8,0.058503401360544216,2.2273058549598765,1.9836896627727574,False,False,True
GLS-106,2,746,47,699,130,260,650,0,30.0,0.45,335.7,Sur,1,2024,8,1,0,0,35,30,4,0,3,735.0,416.0,418.0,622.0,463.06666666666666,635.128812265498,133.75683890561632,-36.0,158.93333333333334,2,0.06723891273247497,1.763897347333518,1.9435646415202994,False,False,True
GLS-106,2,717,48,669,130,260,650,0,33.0,0.45,322.65,Sur,1,2024,8,1,0,0,35,31,5,1,3,699.0,514.0,397.0,644.1428571428571,472.1333333333333,643.5966091991236,138.26679191738862,-30.0,172.00952380952378,4,0.07174887892376682,1.4238174180268115,2.0968652922903135,False,False,True
GLS-106,2,695,40,655,130,260,650,0,23.38,0.45,312.75,Sur,1,2024,9,0,0,0,35,1,6,1,3,669.0,499.0,369.0,666.4285714285714,481.6666666666667,646.4474568993427,140.74808342746888,-14.0,184.76190476190476,9,0.061068702290076333,1.2315146971266322,1.4561937716262974,True,False,False
GLS-106,2,674,28,646,130,260,650,0,21.25,0.45,303.3,Sur,1,2024,9,0,0,0,36,2,0,0,3,655.0,582.0,326.0,675.5714285714286,492.3333333333333,646.335592674507,140.66966276702482,-9.0,183.23809523809524,9,0.043343653250773995,1.0923937943973558,1.2948544346648612,True,False,False
GLS-106,2,773,24,749,130,260,650,0,21.25,0.45,347.85,Sur,1,2024,9,0,0,0,36,3,1,0,3,646.0,680.0,283.0,685.4285714285714,507.8666666666667,672.0016945058802,142.47437357797628,103.0,177.56190476190477,6,0.03204272363150868,1.6924681069144056,1.2552507219742715,True,False,False
GLS-106,2,873,52,821,130,260,650,0,21.25,0.45,392.85,Sur,1,2024,9,0,0,0,36,4,2,0,3,749.0,645.0,281.0,710.5714285714286,525.8666666666667,709.2512708794102,146.86769399779462,72.0,184.70476190476188,2,0.06333739342265529,2.0095183991774603,1.2122844827586208,True,False,False
GLS-106,2,851,44,807,130,260,650,0,21.25,0.45,382.95,Sur,1,2024,9,0,0,0,36,5,3,0,3,821.0,735.0,247.0,720.8571428571429,544.5333333333333,733.6884531595576,145.78556130514917,-14.0,176.3238095238096,7,0.05452292441140025,1.8003611902092826,1.1707272282076395,True,False,False
GLS-106,2,829,31,798,130,260,650,0,21.25,0.45,373.05,Sur,1,2024,9,0,0,0,36,6,4,0,3,807.0,699.0,196.0,735.0,564.6,749.7663398696682,137.34416875009688,-9.0,170.39999999999998,7,0.03884711779448621,1.69938048425398,1.1291179596174281,True,False,False
GLS-106,2,806,48,758,130,260,650,0,23.38,0.45,362.7,Sur,1,2024,9,0,0,0,36,7,5,1,3,798.0,669.0,289.0,747.7142857142857,580.2333333333333,751.8247549022511,131.45805239782683,-40.0,167.48095238095232,1,0.0633245382585752,1.352269133949267,1.2088240363072327,True,False,False
GLS-106,2,902,41,861,130,260,650,0,23.38,0.45,405.9,Sur,1,2024,9,0,0,0,36,8,6,1,3,758.0,655.0,362.0,777.1428571428571,596.8666666666667,779.1185661766883,134.42847946753662,103.0,180.27619047619044,1,0.047619047619047616,1.964861422070309,1.1751368256450352,True,False,False
GLS-106,2,881,42,839,130,260,650,0,21.25,0.45,396.45,Sur,1,2024,9,0,0,0,37,9,0,0,3,861.0,646.0,446.0,804.7142857142857,609.9666666666667,794.0889246325162,138.31236096387832,-22.0,194.74761904761897,8,0.050059594755661505,1.6559136995221106,1.045139078638177,True,False,False
GLS-106,2,862,39,823,130,260,650,0,21.25,0.45,387.9,Sur,1,2024,9,0,0,0,37,10,1,0,3,839.0,749.0,446.0,815.2857142857143,622.5333333333333,801.3166934743872,140.01717464440625,-16.0,192.75238095238103,9,0.04738760631834751,1.4317291230578006,1.0240415506532448,True,False,False
GLS-106,2,836,22,814,130,260,650,0,21.25,0.45,376.2,Sur,1,2024,9,0,0,0,37,11,2,0,3,823.0,821.0,527.0,814.2857142857143,632.1,804.4875201057904,143.0368532208053,-9.0,182.1857142857143,6,0.02702702702702703,1.2717002360168104,1.0085429520645468,True,False,False
GLS-106,2,812,59,753,130,260,650,0,21.25,0.45,365.4,Sur,1,2024,9,0,0,0,37,12,3,0,3,814.0,807.0,480.0,806.5714285714286,641.2,791.6156400793428,141.70450069507754,-61.0,165.3714285714285,9,0.07835325365205843,0.7889657664478373,0.9942295695570804,True,False,False
GLS-106,2,909,42,867,130,260,650,0,21.25,0.45,409.05,Sur,1,2024,9,0,0,0,37,13,4,0,3,753.0,798.0,571.0,816.4285714285714,651.0666666666667,810.4617300595071,146.85928835014994,114.0,165.36190476190473,8,0.04844290657439446,1.4703416839287224,0.9791624001638336,True,False,False
GLS-106,2,891,35,856,130,260,650,0,23.38,0.45,400.95,Sur,1,2024,9,0,0,0,37,14,5,1,3,867.0,758.0,542.0,830.4285714285714,661.5333333333333,821.8462975446303,149.9744192746931,-11.0,168.89523809523814,8,0.04088785046728972,1.296665575417109,1.0602640330545199,True,False,False
GLS-106,2,868,45,823,130,260,650,0,23.38,0.45,390.6,Sur,1,2024,9,0,0,0,37,15,6,1,3,856.0,861.0,537.0,825.0,671.0666666666667,822.1347231584728,150.8726188757808,-33.0,153.93333333333328,6,0.054678007290400975,1.0070305298963877,1.0452016689847008,True,False,False
GLS-106,2,848,36,812,130,260,650,0,21.25,0.45,381.6,Sur,1,2024,9,0,0,0,38,16,0,0,3,823.0,839.0,472.0,821.1428571428571,682.4,819.6010423688546,148.14894648571553,-11.0,138.74285714285713,1,0.04433497536945813,0.8747952859219017,0.9342028135990622,True,False,False
GLS-106,2,824,31,793,130,260,650,0,21.25,0.45,370.8,Sur,1,2024,9,0,0,0,38,17,1,0,3,812.0,823.0,445.0,816.8571428571429,694.0,812.950781776641,142.43352956669784,-19.0,122.85714285714289,7,0.03909205548549811,0.6950610597179713,0.9185878962536023,True,False,False
GLS-106,2,801,25,776,130,260,650,0,21.25,0.45,360.45,Sur,1,2024,9,0,0,0,38,18,2,0,3,793.0,814.0,443.0,811.4285714285714,705.1,803.7130863324808,134.97875950400928,-17.0,106.32857142857142,5,0.03221649484536082,0.525267829253491,0.904127074173876,True,False,False
GLS-106,2,777,38,739,130,260,650,0,21.25,0.45,349.65,Sur,1,2024,9,0,0,0,38,19,3,0,3,776.0,753.0,521.0,809.4285714285714,712.3666666666667,787.5348147493605,130.52030713537425,-37.0,97.06190476190477,4,0.05142083897158322,0.20405509240573208,0.8949043095784006,True,False,False
GLS-106,2,756,43,713,130,260,650,0,21.25,0.45,340.2,Sur,1,2024,9,0,0,0,38,20,4,0,3,739.0,867.0,479.0,787.4285714285714,720.1666666666666,768.9011110620204,122.86047127656083,-26.0,67.26190476190482,4,0.06030855539971949,-0.05833175302196547,0.8852117565378385,True,False,False
GLS-106,2,735,54,681,130,260,650,0,23.38,0.45,330.75,Sur,1,2024,9,0,0,0,38,21,5,1,3,713.0,856.0,463.0,762.4285714285714,727.4333333333333,746.9258332965153,113.19214159799259,-32.0,34.995238095238165,6,0.07929515418502203,-0.4102169344780447,0.9642120698345782,True,False,False
GLS-106,2,714,39,675,130,260,650,0,23.38,0.45,321.3,Sur,1,2024,9,0,0,0,38,22,6,1,3,681.0,823.0,416.0,741.2857142857143,736.0666666666667,728.9443749723864,97.39430463180283,-6.0,5.219047619047615,3,0.057777777777777775,-0.6270044937178617,0.9529028167738428,True,False,False
GLS-106,2,700,25,675,130,260,650,0,21.25,0.45,315.0,Sur,1,2024,9,0,0,0,39,23,0,0,3,675.0,812.0,514.0,721.7142857142857,741.4333333333333,715.4582812292898,88.79176854258112,0.0,-19.719047619047615,3,0.037037037037037035,-0.7481924780164099,0.8598210673020726,True,False,False
GLS-106,2,685,23,662,130,260,650,0,21.25,0.45,308.25,Sur,1,2024,9,0,0,0,39,24,1,0,3,675.0,793.0,499.0,703.0,746.8666666666667,702.0937109219674,77.74526633037772,-13.0,-43.866666666666674,9,0.03474320241691843,-1.0915991503074494,0.853566009104704,True,False,False
GLS-106,2,669,21,648,130,260,650,0,21.25,0.45,301.05,Sur,1,2024,9,0,0,0,39,25,2,0,3,662.0,776.0,582.0,684.7142857142857,749.0666666666667,688.5702831914755,73.75024644416088,-14.0,-64.35238095238105,6,0.032407407407407406,-1.370390900906184,0.8510590957636169,True,False,False
GLS-106,2,652,34,618,130,260,650,0,21.25,0.45,293.4,Sur,1,2024,9,0,0,0,39,26,3,0,3,648.0,739.0,680.0,667.4285714285714,747.0,670.9277123936066,76.56730192541517,-30.0,-79.57142857142856,6,0.05501618122977346,-1.6847922906524766,0.8534136546184738,True,False,False
GLS-106,2,631,57,574,130,260,650,0,21.25,0.45,283.95,Sur,1,2024,9,0,0,0,39,27,4,0,3,618.0,713.0,645.0,647.5714285714286,744.6333333333333,646.6957842952049,80.80862165222898,-44.0,-97.06190476190477,5,0.09930313588850175,-2.1115733673527726,0.8561260575674828,True,False,False
GLS-106,2,610,51,559,130,260,650,0,23.38,0.45,274.5,Sur,1,2024,9,0,0,0,39,28,5,1,3,574.0,681.0,735.0,630.1428571428571,738.7666666666667,624.7718382214036,87.6327301999579,-15.0,-108.62380952380954,8,0.09123434704830054,-2.05136444176143,0.9494202048459144,True,False,False
GLS-106,2,708,33,675,130,260,650,0,23.38,0.45,318.6,Sur,1,2024,9,0,0,0,39,29,6,1,3,559.0,675.0,699.0,630.1428571428571,737.9666666666667,637.3288786660528,88.11649160034565,116.0,-107.82380952380959,6,0.04888888888888889,-0.7145843589898409,0.9504494331270608,True,False,False
GLS-106,2,688,53,635,130,260,650,0,21.25,0.45,309.6,Sur,1,2024,9,0,0,0,40,30,0,0,3,675.0,675.0,669.0,624.4285714285714,736.8333333333334,636.7466589995396,89.2455285592273,-40.0,-112.40476190476193,2,0.08346456692913386,-1.1410468958761586,0.8651888712960868,True,False,False
GLS-106,2,664,35,629,130,260,650,0,25.0,0.45,298.8,Sur,1,2024,10,0,0,0,40,1,1,0,4,635.0,662.0,655.0,619.7142857142857,735.9666666666667,634.8099942496547,90.18887588462947,-6.0,-116.25238095238103,2,0.05564387917329094,-1.1860294921903622,1.0190678925675982,True,False,False
GLS-106,2,637,55,582,130,260,650,0,25.0,0.45,286.65,Sur,1,2024,10,0,0,0,40,2,2,0,4,629.0,648.0,646.0,610.2857142857143,733.8333333333334,621.607495687241,93.10027346651565,-47.0,-123.54761904761904,8,0.09450171821305842,-1.6308580810768682,1.0220304337951396,True,False,False
GLS-106,2,618,45,573,130,260,650,0,25.0,0.45,278.1,Sur,1,2024,10,0,0,0,40,3,3,0,4,582.0,618.0,749.0,603.8571428571429,727.9666666666667,609.4556217654308,97.55051152531364,-9.0,-124.10952380952381,9,0.07853403141361257,-1.5885787193074226,1.0302669536150921,True,False,False
GLS-106,2,601,21,580,130,260,650,0,25.0,0.45,270.45,Sur,1,2024,10,0,0,0,40,4,4,0,4,573.0,574.0,821.0,604.7142857142857,719.9333333333333,602.0917163240731,99.52817425866984,7.0,-115.21904761904761,5,0.03620689655172414,-1.4059670477793758,1.0417631262153904,True,False,False
GLS-106,2,575,43,532,130,260,650,0,27.5,0.45,258.75,Sur,1,2024,10,0,0,0,40,5,5,1,4,580.0,559.0,807.0,600.8571428571429,710.7666666666667,584.5687872430549,103.80475151350925,-48.0,-109.90952380952376,9,0.08082706766917293,-1.7221433899719107,1.1607184730103643,True,False,False
GLS-106,2,547,48,499,130,260,650,0,27.5,0.45,246.15,Sur,1,2024,10,0,0,0,40,6,6,1,4,532.0,675.0,798.0,575.7142857142857,700.8,563.1765904322912,109.34645982317797,-33.0,-125.08571428571429,8,0.09619238476953908,-1.8455101365542772,1.1772260273972603,True,False,False
GLS-106,2,520,24,496,130,260,650,0,25.0,0.45,234.0,Sur,1,2024,10,0,0,0,41,7,0,0,4,499.0,635.0,758.0,555.8571428571429,692.0666666666667,546.3824428242184,114.94014434308411,-3.0,-136.20952380952383,9,0.04838709677419355,-1.7058153858014007,1.0837106251806183,True,False,False
GLS-106,2,492,40,452,130,260,650,0,25.0,0.45,221.4,Sur,1,2024,10,0,0,0,41,8,1,0,4,496.0,629.0,861.0,530.5714285714286,678.4333333333333,522.7868321181638,118.41530753019686,-44.0,-147.86190476190473,3,0.08849557522123894,-1.9121964723656268,1.1054881344273573,True,False,False
GLS-106,2,462,23,439,130,260,650,0,27.5,0.45,207.9,Sur,1,2024,10,0,1,0,41,9,2,0,4,452.0,582.0,839.0,510.14285714285717,665.1,501.8401240886229,122.17239092138668,-13.0,-154.95714285714286,4,0.05239179954441914,-1.8506636261664622,1.2404149751917004,True,False,False
GLS-106,2,561,51,510,130,260,650,0,25.0,0.45,252.45,Sur,1,2024,10,0,0,0,41,10,3,0,4,439.0,573.0,823.0,501.14285714285717,654.6666666666666,503.88009306646717,121.58644812566882,71.0,-153.52380952380946,4,0.1,-1.1898255841567364,1.1456211812627293,True,False,False
GLS-106,2,535,20,515,130,260,650,0,25.0,0.45,240.75,Sur,1,2024,10,0,0,0,41,11,4,0,4,510.0,580.0,814.0,491.85714285714283,644.7,506.66006979985036,120.3234577410344,5.0,-152.8428571428572,8,0.038834951456310676,-1.0779277992421583,1.1633317822242903,True,False,False
GLS-106,2,629,44,585,130,260,650,0,27.5,0.45,283.05,Sur,1,2024,10,0,0,0,41,12,5,1,4,515.0,532.0,753.0,499.42857142857144,639.1,526.2450523498878,119.01154681736537,70.0,-139.67142857142858,6,0.07521367521367521,-0.4545777401164415,1.2908777969018932,True,False,False
GLS-106,2,602,24,578,130,260,650,0,27.5,0.45,270.9,Sur,1,2024,10,0,0,0,41,13,6,1,4,585.0,499.0,867.0,510.7142857142857,629.4666666666667,539.1837892624159,111.37997508787028,-7.0,-118.75238095238097,3,0.04152249134948097,-0.46208186548850844,1.3106333403939843,True,False,False
GLS-106,2,579,37,542,130,260,650,0,25.0,0.45,260.55,Sur,1,2024,10,0,0,0,42,14,0,0,4,578.0,496.0,856.0,517.2857142857143,619.0,539.8878419468119,103.85766121525822,-36.0,-101.71428571428567,3,0.06826568265682657,-0.7413993257599717,1.2116316639741518,True,False,False
GLS-106,2,556,29,527,130,260,650,0,25.0,0.45,250.2,Sur,1,2024,10,0,0,0,42,15,1,0,4,542.0,452.0,823.0,528.0,609.1333333333333,536.665881460109,97.6858911682401,-15.0,-81.13333333333333,4,0.05502846299810247,-0.8407901320353285,1.2312575243515378,True,False,False
GLS-106,2,536,39,497,130,260,650,0,25.0,0.45,241.2,Sur,1,2024,10,0,0,0,42,16,2,0,4,527.0,439.0,812.0,536.2857142857143,598.6333333333333,526.7494110950818,91.88541715124005,-30.0,-62.34761904761899,9,0.07847082494969819,-1.1060877393204687,1.252853722367615,True,False,False
GLS-106,2,512,54,458,130,260,650,0,25.0,0.45,230.4,Sur,1,2024,10,0,0,0,42,17,3,0,4,497.0,510.0,793.0,528.8571428571429,587.4666666666667,509.5620583213113,87.71101976665011,-39.0,-58.60952380952381,7,0.11790393013100436,-1.4760593025951012,1.2766681797548796,True,False,False
GLS-106,2,485,23,462,130,260,650,0,25.0,0.45,218.25,Sur,1,2024,10,0,0,0,42,18,4,0,4,458.0,515.0,776.0,521.2857142857143,577.0,497.6715437409835,83.04838639467097,4.0,-55.714285714285666,9,0.049783549783549784,-1.3847349116873304,1.2998266897746966,True,False,False
GLS-106,2,462,54,408,130,260,650,0,27.5,0.45,207.9,Sur,1,2024,10,0,0,0,42,19,5,1,4,462.0,585.0,739.0,496.0,565.9666666666667,475.25365780573765,82.77076084327528,-54.0,-69.9666666666667,7,0.1323529411764706,-1.9084839266582712,1.4576830202014253,True,False,False
GLS-106,2,432,44,388,130,260,650,0,27.5,0.45,194.4,Sur,1,2024,10,0,0,0,42,20,6,1,4,408.0,578.0,713.0,468.85714285714283,555.1333333333333,453.4402433543032,84.12049376498177,-20.0,-86.2761904761905,9,0.1134020618556701,-1.9868325285901813,1.4861294583883753,True,False,False
GLS-106,2,405,32,373,130,260,650,0,25.0,0.45,182.25,Sur,1,2024,10,0,0,0,43,21,0,0,4,388.0,542.0,681.0,444.7142857142857,544.8666666666667,433.3301825157274,86.97591158132393,-15.0,-100.15238095238095,3,0.08579088471849866,-1.976026046084823,1.376483543374526,True,False,False
GLS-106,2,376,27,349,130,260,650,0,25.0,0.45,169.2,Sur,1,2024,10,0,0,0,43,22,1,0,4,373.0,527.0,675.0,419.2857142857143,534.0,412.2476368867956,90.45212107461349,-24.0,-114.71428571428572,2,0.07736389684813753,-2.04528094866227,1.404494382022472,True,False,False
GLS-106,2,355,55,300,130,260,650,0,25.0,0.45,159.75,Sur,1,2024,10,0,0,0,43,23,2,0,4,349.0,497.0,675.0,391.14285714285717,521.5,384.1857276650967,96.03402773370809,-49.0,-130.35714285714283,3,0.18333333333333332,-2.306474124090634,1.4381591562799616,True,False,False
GLS-106,2,335,34,301,130,260,650,0,25.0,0.45,150.75,Sur,1,2024,10,0,0,0,43,24,3,0,4,300.0,458.0,662.0,368.7142857142857,509.46666666666664,363.3892957488225,100.34242521909951,1.0,-140.75238095238092,3,0.11295681063122924,-2.0775526026152535,1.472127715257786,True,False,False
GLS-106,2,431,53,378,130,260,650,0,25.0,0.45,193.95,Sur,1,2024,10,0,0,0,43,25,4,0,4,301.0,462.0,648.0,356.7142857142857,500.46666666666664,367.0419718116169,99.59425732417523,77.0,-143.75238095238092,9,0.1402116402116402,-1.2296559054408394,1.4986013054482483,True,False,False
GLS-106,2,520,55,465,130,260,650,0,27.5,0.45,234.0,Sur,1,2024,10,0,0,0,43,26,5,1,4,378.0,408.0,618.0,364.85714285714283,495.3666666666667,391.5314788587127,97.2580936560511,87.0,-130.50952380952384,2,0.11827956989247312,-0.31222765659027857,1.6654330125832717,True,False,False
GLS-106,2,486,39,447,130,260,650,0,27.5,0.45,218.7,Sur,1,2024,10,0,0,0,43,27,6,1,4,465.0,388.0,574.0,373.2857142857143,491.1333333333333,405.39860914403454,96.47823886614358,-18.0,-117.84761904761905,6,0.087248322147651,-0.457443397101859,1.6797882448757975,True,False,False
GLS-106,2,467,56,411,130,260,650,0,25.0,0.45,210.15,Sur,1,2024,10,0,0,0,44,28,0,0,4,447.0,373.0,559.0,378.7142857142857,486.2,406.7989568580259,96.6720014382085,-36.0,-107.48571428571427,2,0.1362530413625304,-0.7778881049449138,1.5425750719868367,True,False,False
GLS-106,2,444,26,418,130,260,650,0,25.0,0.45,199.8,Sur,1,2024,10,0,0,0,44,29,1,0,4,411.0,349.0,675.0,388.57142857142856,477.6333333333333,409.5992176435194,90.55822411036456,7.0,-89.06190476190477,4,0.06220095693779904,-0.6585082019790643,1.570242166236304,True,False,False
GLS-106,2,425,36,389,130,260,650,0,25.0,0.45,191.25,Sur,1,2024,10,0,0,0,44,30,2,0,4,418.0,300.0,635.0,401.2857142857143,469.43333333333334,404.4494132326396,86.88029153652339,-29.0,-68.14761904761906,3,0.09254498714652956,-0.9257949289859388,1.5976709507917346,True,False,False
GLS-106,2,517,24,493,130,260,650,0,25.0,0.45,232.65,Sur,1,2024,10,0,0,0,44,31,3,0,4,389.0,301.0,629.0,428.7142857142857,464.9,426.5870599244797,81.65839273123316,104.0,-36.185714285714255,5,0.0486815415821501,0.34411649629802443,1.6132501613250163,True,False,False
GLS-106,2,611,55,556,130,260,650,0,25.0,0.45,274.95,Sur,1,2024,11,0,0,0,44,1,4,0,4,493.0,378.0,582.0,454.14285714285717,464.03333333333336,458.9402949433598,80.50250942044318,63.0,-9.890476190476193,6,0.09892086330935251,1.142407452000648,1.6162631994827956,True,False,False
GLS-106,2,587,45,542,130,260,650,0,27.5,0.45,264.15,Sur,1,2024,11,0,1,0,44,2,5,1,4,556.0,465.0,573.0,465.14285714285717,463.0,479.70522120751986,79.24471047288313,-14.0,2.142857142857167,8,0.08302583025830258,0.9969119645787984,1.7818574514038876,True,False,False
GLS-106,2,557,41,516,130,260,650,0,27.5,0.45,250.65,Sur,1,2024,11,0,1,0,44,3,6,1,4,542.0,447.0,580.0,475.0,460.8666666666667,488.7789159056399,76.81043990344645,-26.0,14.133333333333326,1,0.07945736434108527,0.717784371533843,1.790105598148416,True,False,False
GLS-106,2,651,37,614,130,260,650,0,25.0,0.45,292.95,Sur,1,2024,11,0,0,0,45,4,0,0,4,516.0,411.0,532.0,504.0,463.6,520.0841869292299,80.78519837112556,98.0,40.39999999999998,9,0.06026058631921824,1.8617271855800295,1.6177739430543572,True,False,False
GLS-106,2,627,57,570,130,260,650,0,25.0,0.45,282.15,Sur,1,2024,11,0,0,0,45,5,1,0,4,614.0,418.0,499.0,525.7142857142857,465.96666666666664,532.5631401969224,82.87110196099677,-44.0,59.747619047619025,4,0.1,1.2553632191628945,1.6095571929322556,True,False,False
GLS-106,2,603,48,555,130,260,650,0,25.0,0.45,271.35,Sur,1,2024,11,0,0,0,45,6,2,0,4,570.0,389.0,496.0,549.4285714285714,467.93333333333334,538.1723551476919,84.29624826327921,-15.0,81.49523809523811,6,0.08648648648648649,1.032865263406916,1.602792420572731,True,False,False
GLS-106,2,583,58,525,130,260,650,0,25.0,0.45,262.35,Sur,1,2024,11,0,0,0,45,7,3,0,4,555.0,493.0,452.0,554.0,470.3666666666667,534.879266360769,84.87210797808495,-30.0,83.63333333333333,8,0.11047619047619048,0.6437136373169892,1.5945007441003471,True,False,False
GLS-106,2,679,25,654,130,260,650,0,25.0,0.45,305.55,Sur,1,2024,11,0,0,0,45,8,4,0,4,525.0,556.0,439.0,568.0,477.53333333333336,564.6594497705767,90.9890987533894,129.0,90.46666666666664,7,0.0382262996941896,1.9394264706912832,1.5705709898087392,True,False,False
GLS-106,2,655,57,598,130,260,650,0,27.5,0.45,294.75,Sur,1,2024,11,0,0,0,45,9,5,1,4,654.0,542.0,510.0,576.0,480.46666666666664,572.9945873279325,93.45688046231348,-56.0,95.53333333333336,2,0.09531772575250837,1.2576209772027296,1.7170806160677121,True,False,False
GLS-106,2,748,26,722,130,260,650,0,27.5,0.45,336.6,Sur,1,2024,11,0,0,0,45,10,6,1,4,598.0,516.0,515.0,605.4285714285714,487.3666666666667,610.2459404959494,103.22539226951584,124.0,118.06190476190477,9,0.036011080332409975,2.2730195369054016,1.6927706723206346,True,False,False
GLS-106,2,722,24,698,130,260,650,0,25.0,0.45,324.9,Sur,1,2024,11,0,0,0,46,11,0,0,4,722.0,614.0,585.0,617.4285714285714,491.1333333333333,632.184455371962,108.82086936426954,-24.0,126.29523809523812,8,0.034383954154727794,1.9009834039663507,1.5270802226143614,True,False,False
GLS-106,2,696,51,645,130,260,650,0,25.0,0.45,313.2,Sur,1,2024,11,0,0,0,46,12,1,0,4,698.0,570.0,578.0,628.1428571428571,493.3666666666667,635.3883415289715,111.32384672914752,-53.0,134.77619047619044,6,0.07906976744186046,1.3620921104375718,1.5201675562461996,True,False,False
GLS-106,2,671,36,635,130,260,650,0,25.0,0.45,301.95,Sur,1,2024,11,0,0,0,46,13,2,0,4,645.0,555.0,542.0,639.5714285714286,496.46666666666664,635.2912561467286,113.98781947430066,-10.0,143.10476190476192,6,0.05669291338582677,1.2153345328670546,1.510675439774406,True,False,False
GLS-106,2,648,56,592,130,260,650,0,25.0,0.45,291.6,Sur,1,2024,11,0,0,0,46,14,3,0,4,635.0,525.0,527.0,649.1428571428571,498.6333333333333,624.4684421100465,115.19952206957058,-43.0,150.50952380952378,4,0.0945945945945946,0.8104778994680313,1.504111237382178,True,False,False
GLS-106,2,749,43,706,130,260,650,0,25.0,0.45,337.05,Sur,1,2024,11,0,0,0,46,15,4,0,4,592.0,654.0,497.0,656.5714285714286,505.6,644.8513315825348,121.2576623956407,114.0,150.97142857142853,8,0.060906515580736544,1.6526790640754139,1.4833860759493671,True,False,False
GLS-106,2,723,28,695,130,260,650,0,27.5,0.45,325.35,Sur,1,2024,11,0,0,0,46,16,5,1,4,706.0,598.0,458.0,670.4285714285714,513.5,657.3884986869011,125.688929093026,-11.0,156.92857142857144,8,0.04028776978417266,1.4440412636952822,1.6066212268743914,True,False,False
GLS-106,2,698,46,652,130,260,650,0,27.5,0.45,314.1,Sur,1,2024,11,0,0,0,46,17,6,1,4,695.0,722.0,462.0,660.4285714285714,519.8333333333334,656.0413740151758,127.77406874510238,-43.0,140.59523809523807,2,0.0705521472392638,1.0343778511923813,1.5870471304905418,True,False,False
GLS-106,2,676,27,649,130,260,650,0,25.0,0.45,304.2,Sur,1,2024,11,0,0,0,47,18,0,0,4,652.0,698.0,408.0,653.4285714285714,527.8666666666667,654.2810305113819,128.07614473653825,-3.0,125.56190476190477,3,0.04160246533127889,0.9457915334859057,1.4208133367011873,True,False,False
GLS-106,2,654,57,597,130,260,650,0,25.0,0.45,294.3,Sur,1,2024,11,0,0,0,47,19,1,0,4,649.0,645.0,388.0,646.5714285714286,534.8333333333334,639.9607728835365,125.87105699288348,-52.0,111.73809523809518,7,0.09547738693467336,0.4938916709834368,1.4023060143346835,True,False,False
