id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
339,2024-12-04,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,880,42,838,130,260,650,0,25.0,2024-11-25,2024-12-01,0.45,396.0,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-04,506,6,Snacks,Galletas,2024,12,False,False,True
340,2024-12-05,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,857,21,836,130,260,650,0,25.0,2024-12-01,2024-12-03,0.45,385.65,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-05,506,6,Snacks,Galletas,2024,12,False,False,True
341,2024-12-06,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,835,44,791,130,260,650,0,25.0,2024-11-30,2024-12-02,0.45,375.75,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-06,506,6,Snacks,Galletas,2024,12,False,False,True
342,2024-12-07,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,807,40,767,130,260,650,0,27.5,2024-12-02,2024-12-05,0.45,363.15,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-07,506,6,Snacks,Galletas,2024,12,False,False,True
343,2024-12-08,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,780,25,755,130,260,650,0,27.5,2024-12-06,2024-12-07,0.45,351.0,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-08,506,6,Snacks,Galletas,2024,12,False,False,True
344,2024-12-09,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,756,55,701,130,260,650,0,25.0,2024-12-04,2024-12-08,0.45,340.2,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-09,506,6,Snacks,Galletas,2024,12,False,False,True
345,2024-12-10,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,736,26,710,130,260,650,0,25.0,2024-12-07,2024-12-07,0.45,331.2,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-10,506,6,Snacks,Galletas,2024,12,False,False,True
346,2024-12-11,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,708,49,659,130,260,650,0,25.0,2024-12-04,2024-12-07,0.45,318.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-11,506,6,Snacks,Galletas,2024,12,False,False,True
347,2024-12-12,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,682,31,651,130,260,650,0,25.0,2024-12-06,2024-12-08,0.45,306.9,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-12,506,6,Snacks,Galletas,2024,12,False,False,True
348,2024-12-13,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,657,34,623,130,260,650,0,25.0,2024-12-10,2024-12-12,0.45,295.65,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-13,506,6,Snacks,Galletas,2024,12,False,False,True
349,2024-12-14,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,632,37,595,130,260,650,0,27.5,2024-12-08,2024-12-12,0.45,284.4,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-14,506,6,Snacks,Galletas,2024,12,False,False,True
350,2024-12-15,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,608,26,582,130,260,650,0,27.5,2024-12-11,2024-12-11,0.45,273.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-15,506,6,Snacks,Galletas,2024,12,False,False,True
351,2024-12-16,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,705,42,663,130,260,650,0,25.0,2024-12-07,2024-12-15,0.45,317.25,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-16,506,6,Snacks,Galletas,2024,12,False,False,True
352,2024-12-17,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,681,49,632,130,260,650,0,25.0,2024-12-10,2024-12-13,0.45,306.45,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-17,506,6,Snacks,Galletas,2024,12,False,False,True
353,2024-12-18,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,657,48,609,130,260,650,0,25.0,2024-12-10,2024-12-16,0.45,295.65,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-18,506,6,Snacks,Galletas,2024,12,False,False,True
354,2024-12-19,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,632,20,612,130,260,650,0,25.0,2024-12-17,2024-12-15,0.45,284.4,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-19,506,6,Snacks,Galletas,2024,12,False,False,True
355,2024-12-20,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,611,48,563,130,260,650,0,25.0,2024-12-16,2024-12-19,0.45,274.95,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-20,506,6,Snacks,Galletas,2024,12,False,False,True
356,2024-12-21,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,587,33,554,130,260,650,0,27.5,2024-12-12,2024-12-19,0.45,264.15,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-21,506,6,Snacks,Galletas,2024,12,False,False,True
357,2024-12-22,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,565,38,527,130,260,650,0,27.5,2024-12-15,2024-12-18,0.45,254.25,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-22,506,6,Snacks,Galletas,2024,12,False,False,True
358,2024-12-23,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,657,58,599,130,260,650,0,25.0,2024-12-21,2024-12-21,0.45,295.65,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-23,506,6,Snacks,Galletas,2024,12,False,False,True
359,2024-12-24,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,634,59,575,130,260,650,0,25.0,2024-12-22,2024-12-20,0.45,285.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-24,506,6,Snacks,Galletas,2024,12,False,False,True
360,2024-12-25,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,608,59,549,130,260,650,0,27.5,2024-12-24,2024-12-21,0.45,273.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-25,506,6,Snacks,Galletas,2024,12,False,True,True
361,2024-12-26,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,582,36,546,130,260,650,0,25.0,2024-12-21,2024-12-24,0.45,261.9,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-26,506,6,Snacks,Galletas,2024,12,False,False,True
362,2024-12-27,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,553,27,526,130,260,650,0,25.0,2024-12-22,2024-12-26,0.45,248.85,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-27,506,6,Snacks,Galletas,2024,12,False,False,True
363,2024-12-28,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,643,35,608,130,260,650,0,27.5,2024-12-23,2024-12-27,0.45,289.35,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-28,506,6,Snacks,Galletas,2024,12,False,False,True
364,2024-12-29,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,741,24,717,130,260,650,0,27.5,2024-12-21,2024-12-26,0.45,333.45,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-29,506,6,Snacks,Galletas,2024,12,False,False,True
365,2024-12-30,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,836,55,781,130,260,650,0,25.0,2024-12-29,2024-12-26,0.45,376.2,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-30,506,6,Snacks,Galletas,2024,12,False,False,True
366,2024-12-31,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,814,41,773,130,260,650,0,25.0,2024-12-30,2024-12-27,0.45,366.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2024-12-31,506,6,Snacks,Galletas,2024,12,False,False,True
367,2025-01-01,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,912,40,872,130,260,650,0,27.5,2024-12-24,2024-12-31,0.45,410.4,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-01,506,6,Snacks,Galletas,2025,1,False,True,True
368,2025-01-02,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1005,45,960,130,260,650,0,25.0,2024-12-24,2024-12-29,0.45,452.25,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-02,506,6,Snacks,Galletas,2025,1,False,False,True
369,2025-01-03,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,985,39,946,130,260,650,0,25.0,2025-01-01,2025-01-01,0.45,443.25,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-03,506,6,Snacks,Galletas,2025,1,False,False,True
370,2025-01-04,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1077,54,1023,130,260,650,0,27.5,2024-12-27,2025-01-03,0.45,484.65,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-04,506,6,Snacks,Galletas,2025,1,False,False,True
371,2025-01-05,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1052,45,1007,130,260,650,0,27.5,2025-01-04,2025-01-02,0.45,473.4,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-05,506,6,Snacks,Galletas,2025,1,False,False,True
372,2025-01-06,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1147,32,1115,130,260,650,0,25.0,2024-12-31,2025-01-03,0.45,516.15,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-06,506,6,Snacks,Galletas,2025,1,False,False,True
373,2025-01-07,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1124,50,1074,130,260,650,0,25.0,2025-01-03,2025-01-04,0.45,505.8,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-07,506,6,Snacks,Galletas,2025,1,False,False,True
374,2025-01-08,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1096,50,1046,130,260,650,0,25.0,2025-01-07,2025-01-05,0.45,493.2,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-08,506,6,Snacks,Galletas,2025,1,False,False,True
375,2025-01-09,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1075,46,1029,130,260,650,0,25.0,2025-01-02,2025-01-06,0.45,483.75,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-09,506,6,Snacks,Galletas,2025,1,False,False,True
376,2025-01-10,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1051,24,1027,130,260,650,0,25.0,2025-01-07,2025-01-08,0.45,472.95,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-10,506,6,Snacks,Galletas,2025,1,False,False,True
377,2025-01-11,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1023,29,994,130,260,650,0,27.5,2025-01-08,2025-01-08,0.45,460.35,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-11,506,6,Snacks,Galletas,2025,1,False,False,True
378,2025-01-12,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1002,59,943,130,260,650,0,27.5,2025-01-08,2025-01-09,0.45,450.9,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-12,506,6,Snacks,Galletas,2025,1,False,False,True
379,2025-01-13,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1099,36,1063,130,260,650,0,25.0,2025-01-04,2025-01-11,0.45,494.55,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-13,506,6,Snacks,Galletas,2025,1,False,False,True
380,2025-01-14,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1070,59,1011,130,260,650,0,25.0,2025-01-06,2025-01-11,0.45,481.5,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-14,506,6,Snacks,Galletas,2025,1,False,False,True
381,2025-01-15,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1041,51,990,130,260,650,0,25.0,2025-01-08,2025-01-13,0.45,468.45,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-15,506,6,Snacks,Galletas,2025,1,False,False,True
382,2025-01-16,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1016,24,992,130,260,650,0,25.0,2025-01-07,2025-01-14,0.45,457.2,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-16,506,6,Snacks,Galletas,2025,1,False,False,True
383,2025-01-17,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,993,30,963,130,260,650,0,25.0,2025-01-12,2025-01-13,0.45,446.85,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-17,506,6,Snacks,Galletas,2025,1,False,False,True
384,2025-01-18,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,966,59,907,130,260,650,0,27.5,2025-01-10,2025-01-15,0.45,434.7,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-18,506,6,Snacks,Galletas,2025,1,False,False,True
385,2025-01-19,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,942,30,912,130,260,650,0,27.5,2025-01-18,2025-01-18,0.45,423.9,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-19,506,6,Snacks,Galletas,2025,1,False,False,True
386,2025-01-20,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,922,46,876,130,260,650,0,25.0,2025-01-11,2025-01-19,0.45,414.9,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-20,506,6,Snacks,Galletas,2025,1,False,False,True
387,2025-01-21,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,894,31,863,130,260,650,0,25.0,2025-01-15,2025-01-20,0.45,402.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-21,506,6,Snacks,Galletas,2025,1,False,False,True
388,2025-01-22,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,872,40,832,130,260,650,0,25.0,2025-01-13,2025-01-19,0.45,392.4,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-22,506,6,Snacks,Galletas,2025,1,False,False,True
389,2025-01-23,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,851,55,796,130,260,650,0,25.0,2025-01-14,2025-01-22,0.45,382.95,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-23,506,6,Snacks,Galletas,2025,1,False,False,True
390,2025-01-24,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,820,56,764,130,260,650,0,25.0,2025-01-16,2025-01-23,0.45,369.0,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-24,506,6,Snacks,Galletas,2025,1,False,False,True
391,2025-01-25,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,790,55,735,130,260,650,0,27.5,2025-01-24,2025-01-23,0.45,355.5,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-25,506,6,Snacks,Galletas,2025,1,False,False,True
392,2025-01-26,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,764,35,729,130,260,650,0,27.5,2025-01-19,2025-01-23,0.45,343.8,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-26,506,6,Snacks,Galletas,2025,1,False,False,True
393,2025-01-27,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,746,40,706,130,260,650,0,25.0,2025-01-20,2025-01-23,0.45,335.7,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-27,506,6,Snacks,Galletas,2025,1,False,False,True
394,2025-01-28,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,841,32,809,130,260,650,0,25.0,2025-01-23,2025-01-25,0.45,378.45,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-28,506,6,Snacks,Galletas,2025,1,False,False,True
395,2025-01-29,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,938,28,910,130,260,650,0,25.0,2025-01-21,2025-01-25,0.45,422.1,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-29,506,6,Snacks,Galletas,2025,1,False,False,True
396,2025-01-30,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,915,20,895,130,260,650,0,25.0,2025-01-23,2025-01-29,0.45,411.75,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-30,506,6,Snacks,Galletas,2025,1,False,False,True
397,2025-01-31,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1006,39,967,130,260,650,0,25.0,2025-01-29,2025-01-29,0.45,452.7,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-01-31,506,6,Snacks,Galletas,2025,1,False,False,True
398,2025-02-01,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1097,27,1070,130,260,650,0,27.5,2025-01-25,2025-01-30,0.45,493.65,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-01,506,6,Snacks,Galletas,2025,2,False,False,False
399,2025-02-02,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1068,51,1017,130,260,650,0,27.5,2025-01-31,2025-01-31,0.45,480.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-02,506,6,Snacks,Galletas,2025,2,False,False,False
400,2025-02-03,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1160,54,1106,130,260,650,0,25.0,2025-01-27,2025-02-02,0.45,522.0,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-03,506,6,Snacks,Galletas,2025,2,False,False,False
401,2025-02-04,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1139,59,1080,130,260,650,0,25.0,2025-01-27,2025-02-03,0.45,512.55,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-04,506,6,Snacks,Galletas,2025,2,False,False,False
402,2025-02-05,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1234,32,1202,130,260,650,0,25.0,2025-01-28,2025-02-01,0.45,555.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-05,506,6,Snacks,Galletas,2025,2,False,False,False
403,2025-02-06,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1208,41,1167,130,260,650,0,25.0,2025-01-29,2025-02-05,0.45,543.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-06,506,6,Snacks,Galletas,2025,2,False,False,False
404,2025-02-07,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1186,32,1154,130,260,650,0,25.0,2025-02-02,2025-02-04,0.45,533.7,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-07,506,6,Snacks,Galletas,2025,2,False,False,False
405,2025-02-08,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1161,53,1108,130,260,650,0,27.5,2025-01-30,2025-02-06,0.45,522.45,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-08,506,6,Snacks,Galletas,2025,2,False,False,False
406,2025-02-09,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1138,44,1094,130,260,650,0,27.5,2025-02-02,2025-02-05,0.45,512.1,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-09,506,6,Snacks,Galletas,2025,2,False,False,False
407,2025-02-10,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1114,42,1072,130,260,650,0,25.0,2025-02-03,2025-02-08,0.45,501.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-10,506,6,Snacks,Galletas,2025,2,False,False,False
408,2025-02-11,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1091,47,1044,130,260,650,0,25.0,2025-02-09,2025-02-10,0.45,490.95,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-11,506,6,Snacks,Galletas,2025,2,False,False,False
409,2025-02-12,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1188,28,1160,130,260,650,0,25.0,2025-02-07,2025-02-09,0.45,534.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-12,506,6,Snacks,Galletas,2025,2,False,False,False
410,2025-02-13,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1164,20,1144,130,260,650,0,25.0,2025-02-08,2025-02-09,0.45,523.8,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-13,506,6,Snacks,Galletas,2025,2,False,False,False
411,2025-02-14,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1138,20,1118,130,260,650,0,25.0,2025-02-12,2025-02-13,0.45,512.1,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-14,506,6,Snacks,Galletas,2025,2,False,False,False
412,2025-02-15,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1110,49,1061,130,260,650,0,27.5,2025-02-14,2025-02-13,0.45,499.5,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-15,506,6,Snacks,Galletas,2025,2,False,False,False
413,2025-02-16,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1199,31,1168,130,260,650,0,27.5,2025-02-12,2025-02-13,0.45,539.55,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-16,506,6,Snacks,Galletas,2025,2,False,False,False
414,2025-02-17,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1175,23,1152,130,260,650,0,25.0,2025-02-16,2025-02-14,0.45,528.75,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-17,506,6,Snacks,Galletas,2025,2,False,False,False
415,2025-02-18,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1154,45,1109,130,260,650,0,25.0,2025-02-16,2025-02-17,0.45,519.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-18,506,6,Snacks,Galletas,2025,2,False,False,False
416,2025-02-19,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1254,55,1199,130,260,650,0,25.0,2025-02-13,2025-02-16,0.45,564.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-19,506,6,Snacks,Galletas,2025,2,False,False,False
417,2025-02-20,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1234,48,1186,130,260,650,0,25.0,2025-02-15,2025-02-19,0.45,555.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-20,506,6,Snacks,Galletas,2025,2,False,False,False
418,2025-02-21,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1209,26,1183,130,260,650,0,25.0,2025-02-13,2025-02-20,0.45,544.05,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-21,506,6,Snacks,Galletas,2025,2,False,False,False
419,2025-02-22,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1189,32,1157,130,260,650,0,27.5,2025-02-15,2025-02-20,0.45,535.05,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-22,506,6,Snacks,Galletas,2025,2,False,False,False
420,2025-02-23,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1283,29,1254,130,260,650,0,27.5,2025-02-14,2025-02-20,0.45,577.35,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-23,506,6,Snacks,Galletas,2025,2,False,False,False
421,2025-02-24,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1260,35,1225,130,260,650,0,25.0,2025-02-19,2025-02-20,0.45,567.0,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-24,506,6,Snacks,Galletas,2025,2,False,False,False
422,2025-02-25,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1356,41,1315,130,260,650,0,25.0,2025-02-17,2025-02-21,0.45,610.2,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-25,506,6,Snacks,Galletas,2025,2,False,False,False
423,2025-02-26,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1454,54,1400,130,260,650,0,25.0,2025-02-19,2025-02-22,0.45,654.3,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-26,506,6,Snacks,Galletas,2025,2,False,False,False
424,2025-02-27,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1549,39,1510,130,260,650,0,25.0,2025-02-26,2025-02-24,0.45,697.05,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-27,506,6,Snacks,Galletas,2025,2,False,False,False
425,2025-02-28,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1520,44,1476,130,260,650,0,27.5,2025-02-22,2025-02-27,0.45,684.0,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-02-28,506,6,Snacks,Galletas,2025,2,False,True,False
426,2025-03-01,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1491,54,1437,130,260,650,0,27.5,2025-02-24,2025-02-27,0.45,670.95,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-03-01,506,6,Snacks,Galletas,2025,3,False,False,False
427,2025-03-02,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1468,45,1423,130,260,650,0,27.5,2025-02-21,2025-02-27,0.45,660.6,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-03-02,506,6,Snacks,Galletas,2025,3,False,False,False
428,2025-03-03,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1439,39,1400,130,260,650,0,25.0,2025-03-01,2025-03-01,0.45,647.55,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-03-03,506,6,Snacks,Galletas,2025,3,False,False,False
429,2025-03-04,106,Galletas Saladas Light,GLS-106,202,Proveedor B,2,1535,31,1504,130,260,650,0,25.0,2025-02-26,2025-02-28,0.45,690.75,2025-11-20,BATCH-B2,Almacén Central,Pasillo 6,Sur,activo,1,2025-03-04,506,6,Snacks,Galletas,2025,3,False,False,False
